user_id,artist_id,artist_name,long_rank,medium_rank,short_rank,appears_long_term,appears_medium_term,appears_short_term,churned_artist,rank_change_long_to_medium,historical_best_rank,historical_avg_rank,historical_presence_count,is_long_only,is_medium_only,is_present_in_both_historical_windows,long_rank_score,medium_rank_score,historical_affinity_score
19c73ab40cc6,53A0W3U0s8diEn9RhXQhVz,Keane,999,27,999,0,1,0,1,999,27,27.0,1,0,1,0,0.0,0.48,0.48
19c73ab40cc6,0GByy3DcfbQwDvXGCWmzv9,Pretenders,999,33,999,0,1,0,1,999,33,33.0,1,0,1,0,0.0,0.36,0.36
19c73ab40cc6,0SwO7SWeDHJijQ3XNS7xEE,MGMT,999,34,25,0,1,1,0,999,34,34.0,1,0,1,0,0.0,0.34,0.34
19c73ab40cc6,67hb7towEyKvt5Z8Bx306c,Empire Of The Sun,999,36,999,0,1,0,1,999,36,36.0,1,0,1,0,0.0,0.3,0.3
19c73ab40cc6,2sSGPbdZJkaSE2AbcGOACx,The Marías,999,37,999,0,1,0,1,999,37,37.0,1,0,1,0,0.0,0.28,0.28
19c73ab40cc6,3HrbmsYpKjWH1lzhad7alj,Los Auténticos Decadentes,999,38,999,0,1,0,1,999,38,38.0,1,0,1,0,0.0,0.26,0.26
19c73ab40cc6,3AA28KZvwAUcZuOKwyblJQ,Gorillaz,999,41,999,0,1,0,1,999,41,41.0,1,0,1,0,0.0,0.2,0.2
19c73ab40cc6,5INjqkS1o8h1imAzPqGZBb,Tame Impala,999,42,999,0,1,0,1,999,42,42.0,1,0,1,0,0.0,0.18,0.18
19c73ab40cc6,4m5LghDfOKFZNEBZ0GO1OQ,Jovem Dionisio,999,44,999,0,1,0,1,999,44,44.0,1,0,1,0,0.0,0.14,0.14
19c73ab40cc6,2DaxqgrOhkeH0fpeiQq2f4,Oasis,999,46,999,0,1,0,1,999,46,46.0,1,0,1,0,0.0,0.1,0.1
19c73ab40cc6,7dGJo4pcD2V6oG8kP0tJRR,Eminem,999,48,23,0,1,1,0,999,48,48.0,1,0,1,0,0.0,0.06,0.06
